画像URL,cassettemain_subimg_URL,支払総額,車両本体価格,年式,走行距離,車検,修復歴,保証,タイトル,色,都道府県,店舗
https://www.carsensor.net/static/cmn/img/loading/animation_S.gif,https://www.carsensor.net/usedcar/detail/AU6715462050/index.html,"204.8
																									万円","189.9
																								万円","2020
(R02)","1.4
万km",車検整備無,なし,保証無,シエンタ 1.5 ファンベース G クエロ 禁煙車　静岡仕入れ　衝突被害軽減ブレーキ&レーンアシスト　両側電動スライドドア　純正9インチナビ&フルセグTV&Bluetooth&全方位カメラ　シートヒーター　コーナーセンサー　オートハイビーム　ステアヒーター,薄茶,山形県,ケーユー 山形鶴岡店
https://www.carsensor.net/static/cmn/img/loading/animation_S.gif,https://www.carsensor.net/usedcar/detail/AU6815729062/index.html,"151.1
																									万円","135.0
																								万円","2017
(H29)","3.6
万km",車検整備付,あり,保証付,シエンタ ハイブリッド 1.5 G 純正ナビ　Bカメラ　ETC　ステリモ　スマートキーPスタート　衝突軽減B　横滑防止　レーンキープ　クリアランスソナー　LEDオートライト　フォグライト　オートハイビーム　オートAC　両側パワスラ,白真珠,兵庫県,（株）あっぷる　関西　姫路太子店
,,"200.6
																									万円","189.9
																								万円","2021
(R03)","2.5
万km",車検整備無,なし,保証付,シエンタ 1.5 G プリクラッシュセーフティ　両側オートドア,黒,埼玉県,ラビット 狭山入曽店　自動車販売部
,,"244.1
																									万円","233.8
																								万円","2022
(R04)","5
万km",車検整備付,なし,保証付,シエンタ 1.5 Z シートヒーター　全周囲カメラ　ディスプレイオーディオ　DVDデッキ,緑,愛知県,ＮＴＰ名古屋トヨペット（株） 欠町店
,,"202.8
																									万円","196.4
																								万円","2018
(H30)","2.5
万km",車検整備付,なし,保証付,シエンタ ハイブリッド 1.5 ファンベース G /群馬県/ガリバー前橋南インター店,黒Ｍ,東京都,ガリバー 先行登録店
,,"186
																									万円","171.7
																								万円","2020
(R02)","6.4
万km",車検整備付,なし,保証付,シエンタ ハイブリッド 1.5 G セーフティ エディション,真珠,愛知県,ウェバー
,,"76.6
																									万円","65.0
																								万円","2015
(H27)","11
万km",車検整備付,なし,保証付,シエンタ 1.5 X トヨタ認定中古車ライト　プッシュスタート　片側パワースライドドア　ETC　CDチューナー　3列シート,銀Ｍ,石川県,（株）石川トヨペットカローラ 七尾千野バリュー店
https://www.carsensor.net/static/cmn/img/loading/animation_S.gif,https://www.carsensor.net/usedcar/detail/AU6836711160/index.html,"284.6
																									万円","275.0
																								万円","2023
(R05)","5.7
万km",車検整備付,なし,保証付,シエンタ ハイブリッド 1.5 Z ナビ・フルセグ・ドライブレコーダー・LED・バックモニター・両側電動スライドドア・ETC・ワンオーナー,薄灰青,香川県,トヨタカローラ香川 国分寺店
,,"98.7
																									万円","89.9
																								万円","2017
(H29)","12
万km",車検整備付,なし,保証付,シエンタ ハイブリッド 1.5 G,赤,京都府,ジョイカル八幡店
,,"214.5
																									万円","203.5
																								万円","2019
(R01)","3.9
万km",車検整備付,なし,保証付,シエンタ ハイブリッド 1.5 ファンベース G,赤紫Ｍ,静岡県,落合自動車販売（株） 葵東店
https://www.carsensor.net/static/cmn/img/loading/animation_S.gif,https://www.carsensor.net/usedcar/detail/AU5981132976/index.html,"116.3
																									万円","98.8
																								万円","2016
(H28)","10.7
万km",車検整備付,なし,保証付,シエンタ ハイブリッド 1.5 G SDナビ 地デジ Bカメ TSS 両Pドア 2年保証,黒,福岡県,オートステーション　人気のミニバン専門店　ＪＵ適正販売店
,,"185
																									万円","169.8
																								万円","2022
(R04)","6.6
万km",車検整備付,なし,保証付,シエンタ 1.5 X 禁煙/トヨタセーフティセンス安全装置/Pスタート/スマートキー/片側電動スライドドア/純正ナビ/バックカメラ/LEDヘッドライト/ビルトインETC,茶Ｍ,神奈川県,カーショップＷＩＬＬ 小田原店
https://www.carsensor.net/static/cmn/img/loading/animation_S.gif,https://www.carsensor.net/usedcar/detail/AU6531342195/index.html,"299.2
																									万円","289.8
																								万円","2023
(R05)","2.8
万km",車検整備付,なし,保証付,シエンタ ハイブリッド 1.5 Z 純正メモリーナビ　ETC　障害物センサー,緑,栃木県,ホンダカーズ栃木中央 ゆいの杜店
,,"299.8
																									万円","289.0
																								万円","2023
(R05)","2.2
万km",車検整備付,なし,保証付,シエンタ ハイブリッド 1.5 Z トヨタ認定中古車　トヨタセーフティセンス　5人乗り　BSM　パノラミックビューモニター　AC100V　ドライブレコーダー　ETC,緑,石川県,（株）石川トヨペットカローラ 金沢南中央店中古車
,,"279.8
																									万円","269.0
																								万円","2023
(R05)","5
万km",車検整備付,なし,保証付,シエンタ ハイブリッド 1.5 Z トヨタ認定中古車　トヨタセーフティセンス　プッシュスタート　BSM　両側パワースライドドア　バックモニター　ドライブレコーダー　AC100V,薄茶,石川県,（株）石川トヨペットカローラ 野々市本店中古車
,,"125
																									万円","113.0
																								万円","2017
(H29)","8.4
万km",車検整備付,なし,保証付,シエンタ 1.5 G クエロ 1年無制限距離保証付　女性ワンオーナー,白真珠,愛知県,（株）イブリティー
,,"221.8
																									万円","215.0
																								万円","2019
(R01)","2.7
万km",2026(R08)年10月,なし,保証付,シエンタ ハイブリッド 1.5 G クエロ サポカー　全周囲カメラ　ナビ　ETC,黒,千葉県,トヨタカローラ千葉 新港マイカーセンター
,,"183.3
																									万円","174.9
																								万円","2020
(R02)","7.3
万km",車検整備付,なし,保証付,シエンタ ハイブリッド 1.5 G セーフティ エディション,真珠Ｍ,大分県,ネッツトヨタ大分（株） ネスタＺ－ｔｅＮわさだ
,,"128
																									万円","115.0
																								万円","2016
(H28)","7.7
万km",車検整備付,なし,保証付,シエンタ 1.5 G 純正ナビTV　バックカメラ　ETC　衝突軽減ブレーキ,赤Ｍ,鹿児島県,新園自動車 ＪＵ鹿児島カーパーク店
,,"159
																									万円","150.0
																								万円","2017
(H29)","4.1
万km",車検整備付,なし,保証付,シエンタ ハイブリッド 1.5 G 2年保証,黄,福岡県,サニーオートやよい坂販売
,,"299.8
																									万円","289.0
																								万円","2023
(R05)","3.4
万km",車検整備付,なし,保証付,シエンタ ハイブリッド 1.5 Z トヨタ認定中古車　トヨタセーフティセンス　LED　ETC　BSM　パノラミックビューモニター　DAナビ　ドライブレコーダー　ACコンセント,灰濃,石川県,（株）石川トヨペットカローラ 海環金沢駅西店中古車
,,"336.9
																									万円","328.0
																								万円","2023
(R05)","2.7
万km",2026(R08)年06月,なし,保証付,シエンタ ハイブリッド 1.5 Z E-Four 4WD 寒冷地/BMS/100V1500w/ETC,緑,青森県,トヨタカローラ八戸 Ｕ－ＭＡＸむつ
,,"133.5
																									万円","115.8
																								万円","2015
(H27)","4.3
万km",2026(R08)年09月,なし,保証付,シエンタ 1.5 G 禁煙12セグMナビBカメラ両AドアL,銀,千葉県,ツチヤ自動車 千葉北店
,,"112.7
																									万円","97.8
																								万円","2016
(H28)","8.2
万km",車検整備無,なし,保証無,シエンタ 1.5 G ウェルキャブ 車いす仕様車 タイプI 助手席側セカンドシート付 福祉車両 スローパー 車いす仕様車タイプ1助手席側セカンドシート付 ナビ TV BT ETC Bカメラ ドラレコ スマートキー 両側PSD LEDヘッドライト 衝突軽減 横滑り防止,白真珠,埼玉県,令和トレーディング株式会社　（Ｅ－Ｓｔｙｌｅ　イースタイル）
,,"231.5
																									万円","219.9
																								万円","2021
(R03)","3.9
万km",車検整備付,なし,保証付,シエンタ 1.5 G セーフティ エディションII 4WD レンタ歴 純正ナビ 両側電動スライドドア,真珠,長野県,マツダオートザム上田　（株）フジカーランド上田
,,"340.8
																									万円","326.0
																								万円","2025
(R07)","0.7
万km",2027(R09)年02月,なし,保証付,シエンタ ハイブリッド 1.5 G E-Four 4WD 新車保証継承　ETC　バックカメラ,真珠Ｍ,北海道,北海道マツダ販売（株） 東光店
https://www.carsensor.net/static/cmn/img/loading/animation_S.gif,https://www.carsensor.net/usedcar/detail/AU6693670924/index.html,"265.2
																									万円","249.9
																								万円","2023
(R05)","2.1
万km",車検整備無,なし,保証無,シエンタ 1.5 Z パノラミックビューモニター　BSM・PKSB　純正10.5型ディスプレイオーディオPlus&ナビ　セーフティセンス　ETC　両側パワースライド　BTオーディオ　フルセグTV　スマートキー　LEDランプ,白真珠,東京都,ケーユー 本店
,,"258.8
																									万円","243.8
																								万円","2022
(R04)","2.5
万km",車検整備付,なし,保証付,シエンタ ハイブリッド 1.5 G クエロ TRD&モデリスタエアロ　純正9型全方位ナビ ETC Bluetooth対応　両側電動スライドドア　衝突被害軽減ブレーキ　LEDヘッドライト スマートキー　オートクルーズ,白真珠,神奈川県,セクシーカスタム
